companyid,headline,mostimportantdateutc,keydeveventtypeid,keydeveventtypename,companyname,audiolengthsec,transcriptid,transcriptcomponentid,transcriptcomponenttypename,transcriptpersonname,companyofperson,speakertypename,componentorder,componenttext,word_count
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354561.0,Presenter Speech,Satya Nadella,,Executives,2,"Thank you, Mike, and thanks to everyone on the phone for joining. It was another strong quarter, the result of picking the right secular trends, delivering differentiated innovation and focused execution that results in increased engagement and usage. 
The intelligent cloud and the intelligent edge era is already upon us. It represents a tremendous opportunity. We took significant steps this quarter to put this at the forefront of everything we do, realigning our entire engineering organization to accelerate innovation and better serve the needs of customers and partners. With that as the backdrop, I want to highlight key areas of innovation and growth across our customer solutions.
Creating a modern workplace where people can do their best work requires the right culture and the right technology. Microsoft 365 helps every organization empower their employees with AI-backed tools that unlock creativity, increase teamwork and fuel innovation, all the while ensuring compliance and protecting data from new cyber threats. 
Microsoft is a clear leader in cloud security. Advanced AI [ releases ] over hundreds of billions of signals each month to identify anomalies, automate detection and help customers respond to cyber threats. Just last week, we announced new value for customers, Microsoft Secure Score, Attack Simulator and Windows Defender ATP automatic detection and remediation capabilities as well as a new open API for the Intelligent Security Graph. 
We've also built compliance capability directly into our cloud services. Thousands of organizations are using the recently launched compliance manager with new information protection scanner and built-in classification capability to help prepare for GDPR. Our comprehensive approach and proactive protection are one reason Coca-Cola chose Microsoft Cloud for their digital transformation.
One year in, Teams has rapidly become the hub for teamwork. More than 200,000 organizations in 181 markets use Teams, from Maersk to General Motors. Teams is now enabled for a broad spectrum of calling and meeting room devices. We're also building AI-powered services into Teams. We've integrated Microsoft Stream, our enterprise video service, into Teams for transcription and time coding of recorded meetings. We've added new facial recognition capabilities, which will attribute remarks to specific meeting attendees. And we are adding new Cortana capability to make calls, join a meeting or initiate 3-way calling just using your voice. 
All this innovation is driving customer usage. Windows 10 continues to gain traction in the enterprise, with Windows 10 commercial monthly active devices up 79% year-over-year. Office 365 commercial now has more than 135 million monthly active users and Office 365 consumer subscribers increased to 30.6 million.
Now I'll turn to LinkedIn and business applications. From the start, we recognized the opportunity for LinkedIn and Microsoft to combine forces to create economic opportunity for every member of the global workforce and enable professionals to be more productive and successful. A little over 1 year in, we feel great about the value we are delivering for members, customers and shareholders. 
Our integration model has enabled LinkedIn to accelerate growth while retaining its member-first ethos. Results are ahead of expectations across all lines of business, with revenue growth of 37% year-over-year. We saw record levels of engagement again this quarter with sessions growth of more than 30% year-over-year, driven by innovation across the platform. This increased engagement is driving strong demand for sponsored content and marketing solutions and record levels of job postings and job visitors again this quarter in Talent Solutions.
Shifting to business applications. Dynamics 365 is gaining traction as our third commercial cloud growth engine, up 65% this quarter. We unleashed a wave of AI innovation in Dynamics with hundreds of new capabilities to transform sales and automate marketing, with Office 365 embedded inside Dynamics for productivity. Relationship analytics for sales and marketing leverage the Microsoft Graph and data from social networks to improve customer relationships, and predictive lead scoring help sellers identify and focus on high-quality leads.
We're investing in our business applications platform capabilities across Power BI, Power Apps, Flow and a Common Data model. Now customers can extend Dynamics 365 and Office 365 and quickly build applications using data from across the organization as well as third-party data with minimal custom code. The new power platform enables customers like Inter Cars, a leading European auto parts company, to go from paper to digitized workflows within days versus months. With the rapid growth of Power BI, we are now the leader in business analytics in the cloud.
Now I'll turn to infrastructure and AI platforms. Our architectural advantage of a consistent stack from the cloud to the edge is resonating with customers, with Azure revenue growth of 93% this quarter. Recent CIO surveys affirm our leadership position in hybrid, developer productivity, trusted security and compliance and new workloads such as IoT and AI at the edge. 
We have made the right investment decisions and they're having an impact, increasing our overall share in an expanding market. Our recent data center expansion, including the United Arab Emirates and Switzerland, brings our total number of regions to 50, more than any other cloud provider, and the additional availability zones provide the most comprehensive resiliency in the industry.
We also continue to see strong customer demand for Azure Stack across industries, and it's unlocking new workload scenarios across hybrid and edge. Industrial IoT is transforming the rules of manufacturing, fueling cloud and edge innovation, accelerating the evolution of digital factories and enhancing supply chain performance. 
Azure IoT and Azure Stack enable customers and partners to build industrial IoT solutions that run at the edge, so operators on the factory floor can manage devices and analyze data in real-time. And HoloLens is quickly becoming an indispensable tool as we take digital twin technology to the next level.
We're also innovating in silicon to help customers realize the promise of a connected world of devices and things. Our just announced Azure Sphere is a first of its kind, highly secure edge solution that combines chip design and IoT operating system and a cloud service to secure more than 9 billion microcontroller-powered devices entering the market each year. 
And we're already seeing rapid customer adoption of IoT scenarios. Toyota Material Handling in Europe is using Azure as well as HoloLens to create a factory of the future. Using AI, drones learn complex processes to automate the flow of a factory, increasing supply chain and warehouse efficiency. And Microsoft and ABB are partnering to push the boundaries of smart manufacturing for industrial automation.
We're investing to make Azure the best cloud for enterprise data estates. In less than a year, Azure Cosmos DB, the first globally distributed multi-model and multi-model database, exceeded $100 million in annualized revenue. Azure database for MySQL and PostgreSQL makes it even easier to bring open source powered applications to Azure, expanding our opportunity in this space. We are seeing a rapid adoption of Azure Databricks for data preparation, advanced analytics and machine learning scenarios.
We continue to innovate to democratize AI. More than 1 million developers have already used cognitive services to quickly and easily create AI applications, and we have more services than any other cloud provider. Our Azure Bot Service has nearly 300,000 developers, up more than 150% year-over-year. 
Microsoft Translator brings AI-powered translation to developers where their data is, whether that's in the cloud or on the edge. And just last month, we reached human parity in language translation, a new milestone, in addition to our previous human parity achievements in object recognition, speech recognition and machine reading comprehension. We're also gaining traction in machine learning tools adoption with tens of thousands of customers using Azure ML. 
Finally, we are innovating with new GPU and FPGA-based offerings to lead in AI infrastructure for both training and inference. I'm excited to share more about our cloud and AI innovation at our developer conference next month at Build.
Now to gaming. We continue to pursue our expansive opportunity in gaming from the way games are created and distributed to how they are played and viewed. We had one of the best quarters in gaming with strong revenue performance and record levels of engagement. Software and services revenue grew 24% as we continued to attract, retain and deepen user relationships across Xbox Live, Game Pass and Mixer. 
Xbox Live monthly active users grew to 59 million, up 13%. Our new first-party game, Sea of Thieves, drove gameplay across Windows 10 and Xbox One, in addition to nearly 10 million hours of viewing on services like Mixer in its very first week. Our results speak to the strength of our platform and services for both first-party and third-party experiences. And we'll continue to invest in our platform, enhancing our cloud services with AI capabilities for developers to quickly build and monetize games across PC, console and mobile.
In closing, intelligent cloud and intelligent edge represents a tremendous opportunity for our customers. It comes with a responsibility to ensure trust in technology. We are working to instill this trust in 3 key areas. The first is privacy. We recognize that privacy is a fundamental human right, and we have consistently acted accordingly. Our success is grounded in our customers' success. We have been working towards the May 25 GDPR implementation date since 2016, with hundreds of engineers across the company working on end-to-end privacy architecture, and we'll ensure that all our products and services are GDPR compliant.
For customers, we will provide robust tools backed by a contractual commitment to help them comply with GDPR. In fact, for most customers, it will be more effective and less costly to host their data in Microsoft's GDPR-compliant cloud than to develop and maintain GDPR compliance tools themselves.
Second, cybersecurity. In response to escalating cyber attacks around the world, we are leading a bold initiative to defend and protect our customers. We recently led a coalition of 34 global technology and security companies in signing the Cybersecurity Tech Accord. The accord is an important first step by the industry to help create a safer and more secure online environment for everyone.
Finally, we recently established the AI in Ethics and Engineering and Research Committee at Microsoft to ensure we always advance AI in an ethical and responsible way to benefit our customers and the broader society. This includes new investments in technology to detect and address bias in AI systems. 
Microsoft stands for trust and this will continue to be a differentiating focus for us moving forward. 
With that, I'll hand it over to Amy to cover our financial results in more detail and share our outlook, and I look forward to rejoining for your questions.",1767
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354562.0,Presenter Speech,Amy Hood,,Executives,3,"Thank you, Satya, and good afternoon, everyone. Our third quarter revenue was $26.8 billion, up 16% and 13% in constant currency, with better-than-expected performance across all segments. 
Gross margin increased 16% and 13% in constant currency. Operating income increased 23% and 20% in constant currency. Earnings per share was $0.95, increasing 36% and 31% in constant currency. From a geographic perspective, we saw broad-based strength across markets of all sizes, benefiting from the positive global corporate IT spend environment.
Growth in cloud services increased our commercial annuity mix, up 2 points year-over-year, to 89%. Along with healthy renewals, our sales teams and partners drove a higher volume of new business, leading to commercial bookings growth of 26% and 18% in constant currency. Commercial unearned came in slightly above our expectations due to FX, growing 20% and 17% in constant currency. 
Commercial cloud revenue was $6 billion, increasing 58% and 55% in constant currency, highlighted by healthy growth in the U.S., Western Europe and the U.K. We again improved commercial cloud gross margin, now at 57%, up 6 points, with improvement in each cloud service, most notably Azure. 
We outperformed our expectation on company gross margin, finishing the quarter at 65%. We are up slightly year-over-year with improvement in our Productivity and Business Processes segment from Office 365 commercial and LinkedIn, offset by a decline in our Intelligent Cloud segment, driven by a greater mix of Azure revenue.
FX positively impacted revenue growth by 1 point more than expected. 3 points of the company and Productivity and Business Processes level and 2 points on both Intelligent Cloud and More Personal Computing. FX added 2 points of growth to COGS and operating expenses, 1 point more than expected. 
Operating expenses grew 10% and 8% in constant currency as we continued to invest in commercial sales capacity, cloud engineering and LinkedIn. Even with this accelerated pace of spend, we increased operating margin 2 points year-over-year, a direct result of our focused investments to drive top line growth.
Now to the segment results. Revenue from Productivity and Business Processes was approximately $9 billion, increasing 17% and 14% in constant currency, with better-than-expected results from Office 365 commercial and LinkedIn. 
Office commercial revenue grew double digits again this quarter, up 14% and 12% in constant currency, including a couple of points from a greater mix of contracts with higher in-period recognition. 
Office 365 commercial revenue grew 42% and 40% in constant currency, with continued installed base growth and ARPU expansion, driven by customer migration to our premium workloads in E3 and E5. Office 365 commercial seats grew 28%, in line with the expected trend, given the increasing size of the installed base.
Office consumer revenue increased 12% and 9% in constant currency, driven by recurring subscription revenue and a growing overall installed base. 
Our Dynamics business accelerated this quarter, growing 17% and 14% in constant currency, driven by Dynamics 365 growth of 65%, 62% in constant currency. 
LinkedIn revenue grew 37% and 33% in constant currency, with more than $1.3 billion in revenue. We continued to see outperformance across all segments, with record levels of engagement.
Segment gross margin dollars increased 18% and 15% in constant currency. Gross margin percentage increased, with margin improvements in Office 365 commercial and LinkedIn, offsetting the increased mix of cloud revenue. 
Operating expenses grew 14% and 12% in constant currency as we continued to strategically invest in LinkedIn, commercial sales capacity and cloud engineering. 
Operating income increased 23% and 19% in constant currency. The Intelligent Cloud segment delivered $7.9 billion of revenue, increasing 17% and 15% in constant currency, exceeding expectations due to our on-premises server business.
Server products and cloud services revenue grew 20% and 17% in constant currency to $6.3 billion, driven by continued strong Azure revenue growth of 93%, 89% in constant currency, on a significant revenue base. Our on-premises server business grew 3% and 1% in constant currency, driven by customer demand for hybrid solutions as well as increasing virtualization needs, resulting in the uptake of premium versions. 
Enterprise Services revenue increased 8% and 5% in constant currency, with growth in premium support services and Microsoft consulting services more than offsetting the continued decline in custom support agreements for Windows Server 2003.
Segment gross margin dollars grew 16% and 14% in constant currency, and gross margin percentage declined with a growing mix of Azure IaaS and PaaS revenue, mostly offset by another quarter of material improvement in Azure gross margin. 
Operating expenses increased 9% and 7% in constant currency, driven by our continued investment in sales capacity and cloud engineering. Operating income increased 24%, up 21% in constant currency.
Now to the results of More Personal Computing. Revenue from the segment was $9.9 billion, up 13% and 11% in constant currency, with significantly better-than-expected results in gaming, Windows commercial and Surface. 
Windows OEM revenue increased 4% this quarter. OEM Pro revenue grew 11%, in line with a strong commercial PC market. 
We continued to see healthy enterprise demand for Windows 10 benefiting our OEM partners. OEM non-Pro revenue declined this quarter by 8%, below the consumer PC market, driven by a higher mix of lower-priced licenses and continued pressure in the entry-level price category. Inventory levels were within the normal range.
Windows commercial products and cloud services increased 21% and 17% in constant currency from strong double-digit billings as well as a higher mix of in-quarter recognition from multiyear agreements. The fundamentals of this business remained healthy, with installed base growth and adoption of our security solutions. As a reminder, under Accounting Standard 606, the Windows commercial growth rate will have significant variability quarter-to-quarter due to its relatively high mix of on-premises licensing revenue.
Search revenue ex TAC grew 16% and 14% in constant currency, with higher revenue per search and search volume driven by Bing performance in the U.S. and international markets.
Surface revenue grew 32% and 27% in constant currency with better-than-expected performance from Surface Book as we continued to transition to the latest products in our portfolio and against the prior year comparable impacted by product end-of-life cycle dynamics. 
Gaming revenue increased 18% and 16% in constant currency due to Xbox software and services revenue growth of 24% and 21% in constant currency. 
Momentum in digital distribution as well as record levels of engagement, driven by a third-party title, contributed to better-than-expected software and services revenue. We grew Xbox Live monthly active users by 13% to 59 million, with user expansion across Xbox One, Windows 10 and mobile platforms. 
Segment gross margin dollars increased 13% and 11% in constant currency, in line with revenue growth. Segment gross margin percentage was relatively flat year-on-year. 
Operating expenses increased 5% and 3% in constant currency from investments in engineering across gaming, search and AI. Operating income grew 24% and 20% in constant currency.
Now back to total company results. In line with our expectations, we increased capital expenditures on a sequential basis, with $3.5 billion invested to support current and future growth of our cloud offerings. Cash paid for property and equipment was $2.9 billion. 
Cash flow from operations was up 14%, driven by collections from strong billings growth. Free cash flow of $9.2 billion grew at a slower rate, 3%, due to an increasing cash use for property, plant and equipment. 
Other income and expenses was approximately $350 million from net recognized gains on investments and income from dividends and interest, partially offset by interest expense. Our effective tax rate came in at 14% due to a benefit from an R&D tax credit.
We returned $6.3 billion to shareholders through dividends and share repurchases, increasing total shareholder return by 37%. We nearly doubled our year-over-year amount buyback, accelerating our pace from the prior quarter and now have roughly $30 billion remaining of our current $40 billion share repurchase authorization.
Now let's turn to next quarter's outlook. 
First on FX. Assuming current rates remain stable, we expect FX to increase revenue growth by 3 points, COGS by 1 point and operating expenses by 1 point. 
Second, we again expect strong performance from our commercial business with solid execution in our largest quarter of the year. We expect commercial unearned revenue to be up 38% to 39% sequentially.
Third on CapEx. We expect sequential growth in capital expenditures on an accrual dollar basis as we continued to see strong demand signals globally. 
Finally, we expect commercial cloud gross margin to be roughly flat to Q3, representing another quarter of material year-over-year improvement even with increasing Azure revenue mix.
Now to the segments. In Productivity and Business Processes, we expect revenue between $9.55 billion and $9.75 billion. We expect Office commercial growth rates to normalize as we do not expect the same level of in-quarter recognition on multiyear contracts as we saw in Q3. Dynamics should see another quarter of double-digit revenue growth, driven by Dynamics 365 and LinkedIn growth should remain high. 
In Intelligent Cloud, we expect revenue between $8.95 billion and $9.15 billion, with another quarter of server products and cloud services revenue growth in the high teens as our hybrid cloud leadership continues to be a differentiator for customers. 
We expect the total Azure revenue growth to reflect the balance of our continued strength in infrastructure, data and application services and a moderating growth in our per user base services like EMS.
In More Personal Computing, we expect $10.3 billion to $10.6 billion. Across both OEM Pro and non-Pro, we anticipate trends in Q3 to continue into Q4. 
In our devices business, we expect Surface revenue growth in the high teens as we continued to transition to the latest products in our portfolio. Search ex TAC should see another mid-teens revenue growth quarter as it has the entire year. 
In gaming, we expect a higher revenue growth rate in Q3 as we continue to benefit from third-party game title performance and user engagement on our platform. 
We expect COGS between $9.6 billion and $9.8 billion, including 1 point of growth from FX. We expect operating expenses of $9.8 billion to $9.9 billion, with 1 point of growth from FX. This would place us slightly above the high end of our prior range for the full year operating expense growth due to the impact from FX and incremental revenue-driven expenses that support our continued strong top line growth.
In Q4, we expect other income and expense to be approximately $350 million as we continue to take gains on our equities portfolio and earn dividend and interest income, as we have in prior quarters. We expect our effective tax rate in Q4 to be approximately 16%, with some volatility in the final quarter of our fiscal year.
Finally, I want to offer a few early thoughts on FY '19. Assuming the macro environment remains consistent, many of the key drivers of our business should remain intact. Revenue growth will continue to be driven by the transition to cloud services. And within our commercial business, strong execution and our differentiated hybrid position should drive continued high teens growth in our server product and cloud services revenue KPI. Office 365, Dynamics 365 and LinkedIn should also continue to drive double-digit revenue growth in our Productivity and Business Processes segment.
The gross margin percentage of every commercial cloud service will continue to improve, with more improvement in Azure IaaS and PaaS consumption-based services and less improvement in our per user SaaS services. While we expect continued improvement in the overall commercial cloud gross margin, the revenue mix shift to Azure will moderate the rate of improvement relative to FY '18.
We'll continue to grow our investment in capital expenditures to meet the growing demand for our cloud services. With the business results we delivered and the tremendous opportunities we see ahead, we will continue to see growth in operating expenses in key areas we discussed, including LinkedIn. We expect other income and expenses to be slightly negative in FY '19 as we don't expect to have any significant equity gains.
And lastly, we continue to expect the full year FY '19 effective tax rate to be slightly below the new U.S. corporate tax rate of 21%, with variability across the quarters due to the mix of cloud versus license revenue and the timing of equity vests. 
And with that, Mike, let's go to Q&A.",2055
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354563.0,Presenter Speech,Michael Spencer,,Executives,4,"Thanks, Amy. We'll now move over to Q&A. Operator, can you please repeat your instructions?",15
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354564.0,Question and Answer Operator Message,Operator,,Operator,5,[Operator Instructions] Our first question is coming from the line of Heather Bellini with Goldman Sachs.,16
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354565.0,Question,Heather Bellini,,Analysts,6,"Great. You guys are seeing a really nice acceleration in Intelligent Cloud gross profit growth. And with 15 straight quarters now of triple-digit premium services growth in Azure, I know you mentioned some comments directionally about the gross margin ramp. But how do we think about the pace of the ramp in gross margin expansion from here for this -- for Azure, in particular, as you approach what we estimate to be roughly an $8 billion business in annualized revenue? And I guess, what -- the other thing that would be helpful is when you think of the COGS of commercial cloud, can you give us a rough ballpark of what percentage of COGS comes from CapEx depreciation?",118
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354566.0,Answer,Satya Nadella,,Executives,7,"So maybe I'll start and then I'll have you, Amy, go into some of the numbers. One of the things, Heather, that's happening is there is growth in Azure across each of the layers. And I think I've said this before. Sometimes, when you have new workloads and new customers onboard, they start with, in some sense, the IaaS and the data, more at a Blob Storage, but then scale to higher-layer services, like our Cosmos DB or even some of our compute higher-level services like in AI. So that, I think, will continue because we're still in the early innings of the cloud transition. We're investing aggressively, whether it's on the field side or on the CapEx side to attract more customers and more workloads per customer. So they will have that same profile, which is lower-margin services first, higher-margin services over time. That's just inside of Azure. And of course, you combine that with the rest. One of the things that, I think, should be fairly clear is the high correlation between our services in Office 365 as well as Dynamics 365 around data, in particular, with Azure. So that's why we think of this as one cloud play, but that should give you a feel for how the customers are looking at it.",217
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354567.0,Answer,Amy Hood,,Executives,8,"And I think to your specific questions, there were a couple in there, Heather. If you think about the portion of our commercial cloud gross margins that come from depreciation, it's best to think of it as roughly half. And actually, it's been going up as we begin to get scale through these services over time, actually. Some of the fixed costs, frankly, even in COGS, tend to come down as a percentage over time. So that should help you roughly to think about how much depreciation is to that number. Now if you think about sort of the dynamics that we've been going through in the Intelligent Cloud segment, in particular, the way I tend to think about that, as you've seen, our 20% growth this quarter in that server and product services KPI, 17% on a constant currency basis and are sort of confident that you should continue to see that, as I said, into Q4 and then into FY '19 as well. I tend to think about that as we'll have significant revenue growth in that segment. We'll have significant gross margin dollar growth in that segment, and you'll actually continue to see operating margin dollar growth as significant in that segment even as we reinvest into it, given the top line signal. If you think about gross margins, in particular, what you'll see is Azure continuing to be a growing percentage of the total revenue growth. So even with significant improvement again and what Satya was talking about, some of the lower level IaaS and PaaS services within Azure on the gross margin side, you'll see some gross margin percentage pressure in that segment through '19, but with significant dollar growth.",285
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354568.0,Question and Answer Operator Message,Operator,,Operator,9,The next question is coming from the line of Mark Moerdler with AllianceBernstein.,13
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354569.0,Question,Mark Moerdler,,Analysts,10,"CapEx increased significantly this quarter, $2.9 billion, you said, in cash and property and equipment. We know that you build out -- you significantly invested in the data center footprint ahead of demand, but you don't build out the equipment itself that far in advance. Is there a large corporate or government requirement or is it the acceleration in new data centers that ended up causing that lift? Or is there something else driving it? And as a follow-up, how should we think about that for the next couple of quarters?",91
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354570.0,Answer,Amy Hood,,Executives,11,"Thanks, Mark. I actually didn't think of it as a significant change in trajectory from what we expected. A year ago, Q3 was actually a little low. So on a year-over-year basis, I think it pops a little bit, Mark, when on really a sequential basis, I actually don't think, to me, it looks out of sorts especially with the type of demand we're seeing not just for Azure but across all of the cloud components. Those growth rates, really at 58% on that total cloud number, it's pretty good demand signal on a global basis. So I hear you on a year-over-year basis, but Q3 was a little funny a year ago on that front.",116
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354571.0,Answer,Satya Nadella,,Executives,12,"And we continue to really monitor the actual equipment in that supply chain and what-have-you, and if anything, there's a lot of automation and demand sensing capability we have there.",31
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354572.0,Answer,Amy Hood,,Executives,13,"And I would say, Mark, while I appreciate your point that it takes -- and we do build data centers in advance, the majority of the cost obviously in a data center is in the equipment inside. And so while this really is -- the majority of this spend is servers.",51
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354573.0,Question and Answer Operator Message,Operator,,Operator,14,The next question is coming from the line of Keith Weiss with Morgan Stanley.,14
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354574.0,Question,Keith Weiss,,Analysts,15,"And really nice quarter across the board. There's really not much to pick on in this quarter. One of the highlights from my perspective was definitely LinkedIn and what seems to be an acceleration in the revenue growth in LinkedIn. So 2-parter here. One, where are we in terms of that acquisition? Is this still just LinkedIn operating better as an independent company? Are we starting to see some of the synergies, specifically revenue synergies, come to bear from maybe broader distribution channel that they get from Microsoft or product integration? So have synergies started to kick in, number one? And number two, given where we are in terms of the M&A process on LinkedIn, what's the appetite for further, like large M&A, for Microsoft on a going-forward basis?",129
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354575.0,Answer,Satya Nadella,,Executives,16,"Thanks, Keith, for the question. Let me start and then, Amy, you can add to this. First of all, it is very important for us to ensure that we did everything to enable LinkedIn to keep their product and cultural ethos of putting members first and innovating on their behalf. I mean, that was sort of priority 1, 2 and 3. And that's what you see in their sessions growth, engagement growth, their quality member growth. And obviously, that all translates into the revenue growth as well across all of the marketing solutions, talent solutions and sale solutions. We also, during that 1 year, done integrations. You see it -- I see it every day in my Outlook mobile. I see it in Sales Navigator and Dynamics. And so you will see us -- and with Windows 10. So you'll see us continue to do these integrations that add value again to both the Microsoft 365 and Dynamics users as well as LinkedIn members. And clearly, that's increasing engagement as well. And that obviously then translates into revenue growth of those business solutions we mentioned. So yes, revenue synergies are showing up, but mostly because product synergies are showing up, and that's because of the product ethos of LinkedIn around member-first is what we have maintained throughout this integration.",219
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354576.0,Answer,Amy Hood,,Executives,17,"And I will also add, Keith, the LinkedIn team has really done a tremendous job. So let me also say, after a year of working with them closely, my appreciation and frankly a lot of inspiration that I think you've seen at our own product development has been their focus on users and how important it is and how focused they are on it. In some of the products, I would urge people to look at the Outlook Mobile experience and how really meaningful the experiences for the user and the member. And I think sometimes it's harder for us to measure exactly what a revenue synergy means. But I think I look at this and say, ""At a 37% growth rate plus some of the integrations we've seen and the growth in usage and users of things like Outlook Mobile, I believe that we're probably a little bit on the front end of the revenue synergies you'll see in product over time."" When it comes to our appetite for M&A, I think it actually -- it has remained unchanged, which is when things meet our criteria and when we feel like it's in core areas for us, where markets are expanding, where the companies have a unique asset, I think that we -- our ability to both execute on those and see them both execute on their own and execute inside Microsoft, I actually feel quite good that our -- we don't worry about our ability to do them, but I wouldn't say that's new this quarter.",258
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354577.0,Answer,Satya Nadella,,Executives,18,"Yes. And I think just to add on that, which is whether it's Minecraft or LinkedIn or many other acquisitions we've done as part of Azure, I think the key thing that we are very, very focused on is how do we make this culturally accretive, management times accretive as well as revenue. And that's where we're building good muscle and we'll continue on that.",65
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354578.0,Question and Answer Operator Message,Operator,,Operator,19,The next question is coming from the line of Karl Keirstead with Deutsche Bank.,14
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354579.0,Question,Karl Keirstead,,Analysts,20,"And just to start, Satya and team, congrats on getting Microsoft to over 10% organic growth. That's a big achievement for a company at your scale, and it looks like you're expecting the same for the June quarter, so congrats. So I guess, my question is in the spirit of this, to Amy, on the overall growth margin trade-off as you look into fiscal '19. Amy, when I go back to the Analyst Day you had almost a year ago, I left thinking that your messaging was really that you were going to press on revenue growth and not on big margin leverage. So I'm just wondering as we look into fiscal '19, is it correct to assume that, that's a similar framework with the focus on top line growth and not to expect much in the way of overall improvement in gross margins?",144
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354580.0,Answer,Amy Hood,,Executives,21,"Thanks, Karl. Yes, I think that's a fair interpretation of my commentary both last year and this, which really speaks to consistency. I do believe that the market that which we are operating, the set of assets we've picked, the team we've built, the investments we made in our sales force, even to some extent, the acquisitions we've done, these are all showing up as top line revenue growth for us. You see it this quarter. You see it, frankly, in the guide. And I think your interpretation that our focus on being a growth company, even at our scale, is certainly the right interpretation.",105
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354581.0,Question and Answer Operator Message,Operator,,Operator,22,The next question is coming from the line of Walter Pritchard with Citi.,13
21835.0,"Microsoft Corporation, Q3 2018 Earnings Call, Apr 26, 2018",2018-04-26,48.0,Earnings Calls,Microsoft Corporation,3913.0,1441428.0,57354582.0,Question,Walter Pritchard,,Analysts,23,"I'm wondering, I guess, a combination of Amy and Satya, if you could talk about the forward kind of view of Azure growth and how we should think about the drivers of that as we go into '19. New customers, existing consumption, premium services and we're growing at eye-popping rates right now. We saw that with Office 365 in the early days. How should we expect this business to sort of level out over time as I think it inevitably will as we look to next year?",88
